,participantFrames.1.currentGold,participantFrames.1.dominionScore,participantFrames.1.jungleMinionsKilled,participantFrames.1.level,participantFrames.1.minionsKilled,participantFrames.1.participantId,participantFrames.1.position.x,participantFrames.1.position.y,participantFrames.1.teamScore,participantFrames.1.totalGold,participantFrames.1.xp
0,500,0.0,0,1,0,1,222.0,471.0,0.0,500,0
1,0,0.0,0,1,0,1,10271.0,2926.0,0.0,500,0
2,63,0.0,0,1,2,1,12030.0,2162.0,0.0,563,115
3,497,0.0,0,2,18,1,13073.0,2768.0,0.0,997,622
4,216,0.0,0,3,19,1,10602.0,2414.0,0.0,1141,690
5,611,0.0,0,4,32,1,13472.0,3508.0,0.0,1536,1155
6,65,0.0,0,4,35,1,5389.0,1091.0,0.0,1865,1394
7,327,0.0,0,4,43,1,12829.0,2839.0,0.0,2127,1676
8,41,0.0,0,5,49,1,2351.0,685.0,0.0,3081,2018
9,296,0.0,0,5,56,1,10773.0,1042.0,0.0,3336,2330
10,753,0.0,0,6,73,1,11077.0,1987.0,0.0,3793,2837
11,192,0.0,0,6,76,1,11226.0,1893.0,0.0,4032,3070
12,394,0.0,0,7,81,1,12174.0,2548.0,0.0,4309,3368
13,62,0.0,0,7,92,1,2043.0,656.0,0.0,5277,4039
14,406,0.0,0,8,101,1,12092.0,2441.0,0.0,5621,4573
15,73,0.0,0,8,102,1,5710.0,5349.0,0.0,6058,4799
16,545,0.0,0,9,112,1,10661.0,5479.0,0.0,6530,5291
17,117,0.0,0,9,117,1,6476.0,6938.0,0.0,6802,5509
18,947,0.0,0,10,125,1,7475.0,7342.0,0.0,7632,6228
19,1383,0.0,4,10,136,1,5941.0,5756.0,0.0,8068,6766
20,135,0.0,4,10,143,1,7010.0,7003.0,0.0,8395,6976
21,644,0.0,4,11,160,1,7763.0,8246.0,0.0,8904,7420
22,974,0.0,4,11,173,1,5065.0,5274.0,0.0,9234,7795
23,1404,0.0,4,12,181,1,5711.0,6044.0,0.0,9664,8595
24,367,0.0,4,12,189,1,7159.0,7597.0,0.0,10002,8947
25,688,0.0,4,12,196,1,5050.0,7541.0,0.0,10322,9206
26,91,0.0,4,12,197,1,1180.0,2089.0,0.0,10526,9427
27,590,0.0,8,13,208,1,5429.0,2003.0,0.0,11025,10186
28,528,,8,13,208,1,,,,11053,10186
